32
process will start at : 
Fri Oct 21 16:38:02 CST 2022
++++++++++++++++++++++++++++++++++++++++
Load GaoDataSet from dataset/SolubTotal.csv ... done (10223 lines, 14.758 seconds) 
# of all graphs/labels:      10222
# of testing graphs/labels:      2044
>>> Training of the Model >>>
Start at:  Fri Oct 21 16:39:14 2022
PID:       403607
# of training graphs/labels: 8178
Learning rate:               1E-03
Batch size:                  64
Maximum epochs:              1000
Output frequency:            1
Params filename prefix:      models/solub
Device:                      cpu
------------------------------------------------------------------------------------------------------------------------------------------------------
     Epoch    TrainingLoss        TrainMAE       TrainRMSE         Time(s) SavePrefix
------------------------------------------------------------------------------------------------------------------------------------------------------
         0      15.2959713      15.7950480      16.8124962      36.1429665 models/solub-0
------------------------------------------------------------------------------------------------------------------------------------------------------
Final loss: 0.3343, Final mae: 0.6822, Final mse: 0.8264, Final rmse: 0.9019
Total training time: 34504.1132 seconds
>>> Training of the Model Accomplished! >>>
End at:  Sat Oct 22 02:14:19 2022
 1527     -4.01300000     -3.71800000
 1528     -4.10900000     -4.97400000
 1529     -4.17800000     -4.70500000
 1530     -5.22800000     -4.44300000
 1531     -5.33600000     -3.60900000
 1532     -4.81500000     -3.97800000
 1533     -5.37900000     -3.81100000
 1534     -5.22000000     -4.41500000
 1535     -5.51900000     -4.48700000
 1536     -4.37800000     -4.15300000
 1537     -4.18100000     -4.53400000
 1538     -5.32100000     -5.48100000
 1539     -5.61500000     -3.13000000
 1540     -4.40700000     -3.48400000
 1541     -4.61500000     -5.32200000
 1542     -5.67200000     -6.96000000
 1543     -4.91600000     -4.10600000
 1544     -4.13800000     -5.63000000
 1545     -4.37800000     -4.35300000
 1546     -4.29700000     -4.57600000
 1547     -4.53400000     -4.23900000
 1548     -5.02800000     -4.00700000
 1549     -3.92800000     -5.21400000
 1550     -5.46500000     -5.24600000
 1551     -5.62300000     -5.15700000
 1552     -5.47800000     -4.94900000
 1553     -5.33100000     -5.22300000
 1554     -4.31100000     -5.83800000
 1555     -4.74300000     -4.58300000
 1556     -4.07600000     -5.51400000
 1557     -4.42800000     -5.43600000
 1558     -4.84600000     -2.62400000
 1559     -4.99100000     -4.06600000
 1560     -5.34200000     -3.92700000
 1561     -5.42800000     -4.88800000
 1562     -4.98100000     -4.71700000
 1563     -3.90300000     -4.46500000
 1564     -4.46800000     -4.73900000
 1565     -4.02300000     -4.37400000
 1566     -5.49500000     -4.42900000
 1567     -3.92800000     -3.88100000
 1568     -4.05900000     -4.23900000
 1569     -4.93700000     -5.21900000
 1570     -4.55300000     -4.62100000
 1571     -4.62200000     -4.57700000
 1572     -4.52700000     -4.60600000
 1573     -3.98600000     -5.02300000
 1574     -4.36500000     -4.31100000
 1575     -5.65300000     -4.79000000
 1576     -4.32700000     -5.07900000
 1577     -5.57100000     -4.82100000
 1578     -3.90400000     -6.39500000
 1579     -5.21900000     -3.85100000
 1580     -5.45000000     -6.08500000
 1581     -4.83700000     -5.27200000
 1582     -5.21500000     -3.97100000
 1583     -5.49400000     -4.23600000
 1584     -3.98400000     -3.96400000
 1585     -4.28400000     -3.68400000
 1586     -4.41800000     -5.12200000
 1587     -4.19600000     -4.27800000
 1588     -3.96200000     -5.77600000
 1589     -4.21500000     -5.78200000
 1590     -4.17500000     -5.47400000
 1591     -3.91700000     -3.78600000
 1592     -3.99200000     -5.61800000
 1593     -4.54600000     -3.47300000
 1594     -4.20600000     -2.62100000
 1595     -3.95100000     -4.38200000
 1596     -6.70500000     -5.18600000
 1597     -5.28500000     -4.37900000
 1598     -5.60200000     -5.29600000
 1599     -5.36100000     -5.29200000
 1600     -4.29300000     -3.66800000
 1601     -4.15700000     -5.53100000
 1602     -4.05000000     -4.51200000
 1603     -4.30800000     -4.94200000
 1604     -5.52300000     -4.74300000
 1605     -4.93600000     -5.07000000
 1606     -5.39200000     -5.17200000
 1607     -5.46300000     -3.64000000
 1608     -4.14000000     -4.19400000
 1609     -4.23700000     -3.18400000
 1610     -4.42700000     -3.28200000
 1611     -4.26700000     -4.88500000
 1612     -4.88200000     -6.09600000
 1613     -3.92400000     -3.47500000
 1614     -4.65700000     -4.60700000
 1615     -3.93300000     -3.12900000
 1616     -5.18100000     -4.79200000
 1617     -3.93600000     -3.77800000
 1618     -4.28400000     -5.61900000
 1619     -4.06800000     -5.20400000
 1620     -4.29100000     -4.32200000
 1621     -4.42300000     -3.29400000
 1622     -4.26000000     -4.04700000
 1623     -4.70100000     -4.47500000
 1624     -4.06700000     -4.55400000
 1625     -5.01500000     -5.59700000
 1626     -5.18200000     -3.62400000
 1627     -4.57600000     -3.26000000
 1628     -5.62000000     -6.03400000
 1629     -4.01900000     -4.13400000
 1630     -5.19500000     -7.04200000
 1631     -4.24700000     -2.31900000
 1632     -5.42700000     -4.22700000
 1633     -4.22300000     -4.79100000
 1634     -4.02600000     -4.52600000
 1635     -4.16700000     -5.56200000
 1636     -4.36600000     -3.94800000
 1637     -4.03900000     -4.74000000
 1638     -5.47400000     -3.65500000
 1639     -4.98700000     -4.46200000
 1640     -3.94100000     -4.53800000
 1641     -5.05800000     -5.52300000
 1642     -4.97900000     -4.20700000
 1643     -4.05300000     -4.42900000
 1644     -5.42600000     -4.58100000
 1645     -4.62900000     -4.49300000
 1646     -4.19100000     -3.64100000
 1647     -4.74000000     -4.66400000
 1648     -5.52600000     -4.89400000
 1649     -4.17700000     -5.70900000
 1650     -3.93000000     -3.87200000
 1651     -4.92700000     -4.81700000
 1652     -4.16200000     -4.54100000
 1653     -5.16800000     -5.32300000
 1654     -4.08400000     -3.88300000
 1655     -4.82600000     -5.42500000
 1656     -5.57900000     -4.40600000
 1657     -4.21300000     -3.78300000
 1658     -5.55200000     -4.66600000
 1659     -4.88000000     -4.01000000
 1660     -4.03400000     -4.33100000
 1661     -4.96100000     -5.66500000
 1662     -6.24700000     -3.57800000
 1663     -5.78500000     -4.56600000
 1664     -4.31800000     -3.65300000
 1665     -5.48500000     -4.10200000
 1666     -7.48900000     -5.11800000
 1667     -4.19400000     -4.10300000
 1668     -3.93300000     -3.45000000
 1669     -5.50500000     -4.98900000
 1670     -5.51900000     -5.82300000
 1671     -5.57400000     -5.18100000
 1672     -5.47400000     -5.30700000
 1673     -4.01500000     -4.42100000
 1674     -4.32500000     -5.08800000
 1675     -5.23700000     -3.78900000
 1676     -4.73300000     -4.56700000
 1677     -4.73700000     -4.48400000
 1678     -3.92300000     -4.74500000
 1679     -3.98600000     -4.34800000
 1680     -4.32000000     -2.96500000
 1681     -4.48900000     -6.04700000
 1682     -5.28700000     -4.37500000
 1683     -5.47900000     -4.52700000
 1684     -5.12500000     -5.01700000
 1685     -4.91400000     -4.72000000
 1686     -5.45000000     -4.66600000
 1687     -5.30200000     -3.97200000
 1688     -5.09300000     -5.58300000
 1689     -4.25900000     -4.30500000
 1690     -6.95600000     -4.11500000
 1691     -4.09100000     -5.13100000
 1692     -3.96800000     -3.44400000
 1693     -5.05100000     -3.23000000
 1694     -4.79500000     -4.76800000
 1695     -5.45800000     -4.97100000
 1696     -4.53200000     -4.60500000
 1697     -5.58100000     -5.59100000
 1698     -4.69400000     -3.96600000
 1699     -4.28700000     -4.23300000
 1700     -5.52500000     -4.23000000
 1701     -4.77900000     -5.26000000
 1702     -4.73300000     -4.39700000
 1703     -5.02800000     -5.50000000
 1704     -5.48100000     -4.97400000
 1705     -5.83200000     -5.03100000
 1706     -4.26800000     -4.08400000
 1707     -4.15700000     -3.99300000
 1708     -5.36000000     -4.09400000
 1709     -4.03100000     -3.82000000
 1710     -5.34600000     -4.65300000
 1711     -4.09700000     -4.83500000
 1712     -5.25700000     -4.47600000
 1713     -4.82300000     -3.79100000
 1714     -4.28200000     -4.09900000
 1715     -5.38500000     -4.81400000
 1716     -4.47500000     -3.79900000
 1717     -3.92700000     -3.77500000
 1718     -6.74400000     -7.23200000
 1719     -5.00900000     -4.76000000
 1720     -6.69300000     -5.80800000
 1721     -4.49400000     -4.07500000
 1722     -4.30900000     -4.63400000
 1723     -3.97600000     -4.26900000
 1724     -4.24300000     -4.39500000
 1725     -5.71600000     -5.64600000
 1726     -5.71000000     -4.69700000
 1727     -5.43700000     -3.70500000
 1728     -5.51300000     -5.72200000
 1729     -4.07700000     -4.34400000
 1730     -5.03800000     -4.31000000
 1731     -5.54300000     -4.85400000
 1732     -4.95600000     -2.68900000
 1733     -4.68800000     -3.88300000
 1734     -6.12200000     -4.27400000
 1735     -4.32300000     -3.80700000
 1736     -4.58500000     -5.16000000
 1737     -3.95500000     -4.35800000
 1738     -4.41800000     -4.37200000
 1739     -4.04800000     -3.47500000
 1740     -5.33700000     -3.87700000
 1741     -4.53300000     -2.95000000
 1742     -4.56900000     -2.74000000
 1743     -4.33500000     -4.51100000
 1744     -4.91600000     -2.84900000
 1745     -6.40700000     -5.67100000
 1746     -5.28300000     -4.38800000
 1747     -5.79800000     -4.56600000
 1748     -5.54000000     -5.01100000
 1749     -5.80800000     -4.15400000
 1750     -4.02200000     -4.07600000
 1751     -4.33400000     -7.74900000
 1752     -3.92500000     -3.96500000
 1753     -4.04100000     -4.42700000
 1754     -4.28800000     -4.01400000
 1755     -4.06200000     -5.44000000
 1756     -4.12000000     -4.50100000
 1757     -4.64000000     -5.24500000
 1758     -4.24400000     -5.78500000
 1759     -4.00500000     -4.40100000
 1760     -4.20900000     -6.27500000
 1761     -4.68700000     -4.66200000
 1762     -5.49700000     -5.33300000
 1763     -4.11200000     -7.60400000
 1764     -4.14400000     -4.62200000
 1765     -4.76900000     -4.88300000
 1766     -4.06900000     -5.11500000
 1767     -4.47400000     -4.35200000
 1768     -5.73700000     -4.69200000
 1769     -5.16800000     -4.19600000
 1770     -4.80200000     -4.84700000
 1771     -5.38000000     -5.01200000
 1772     -4.65300000     -4.22800000
 1773     -5.07300000     -4.08400000
 1774     -4.01500000     -3.24100000
 1775     -5.36400000     -3.33800000
 1776     -3.93000000     -4.04900000
 1777     -5.60300000     -5.53700000
 1778     -5.04600000     -3.49600000
 1779     -4.10800000     -3.02400000
 1780     -5.55700000     -4.85400000
 1781     -4.05400000     -4.08500000
 1782     -4.00400000     -5.03200000
 1783     -5.24200000     -5.86500000
 1784     -4.15800000     -5.13800000
 1785     -5.40900000     -5.67600000
 1786     -5.06300000     -4.92100000
 1787     -4.61500000     -3.41000000
 1788     -5.93900000     -6.20500000
 1789     -4.16600000     -3.56600000
 1790     -4.75100000     -3.99000000
 1791     -4.00400000     -4.30200000
 1792     -4.29500000     -5.52300000
 1793     -4.94600000     -4.91000000
 1794     -3.90300000     -4.03200000
 1795     -5.14500000     -4.13900000
 1796     -5.61700000     -5.75900000
 1797     -4.85300000     -4.95500000
 1798     -5.43300000     -4.56200000
 1799     -5.23500000     -3.24100000
 1800     -5.21400000     -6.28000000
 1801     -5.01800000     -3.76300000
 1802     -4.97100000     -5.29900000
 1803     -4.74800000     -6.45100000
 1804     -4.26200000     -4.40400000
 1805     -6.24200000     -4.85900000
 1806     -5.08400000     -6.03800000
 1807     -4.94000000     -4.74200000
 1808     -4.10600000     -4.52500000
 1809     -4.47800000     -4.90400000
 1810     -3.91700000     -3.49500000
 1811     -4.85200000     -4.31800000
 1812     -4.93700000     -4.84300000
 1813     -4.24300000     -3.95600000
 1814     -4.44400000     -5.18200000
 1815     -5.46300000     -4.62100000
 1816     -4.37300000     -3.88300000
 1817     -5.09000000     -4.89200000
 1818     -4.06900000     -4.17100000
 1819     -5.47100000     -4.99000000
 1820     -4.59400000     -4.41400000
 1821     -5.14400000     -4.13900000
 1822     -7.67000000     -4.61700000
 1823     -4.83300000     -4.20500000
 1824     -4.22500000     -5.97100000
 1825     -4.11200000     -4.53800000
 1826     -3.91400000     -4.15600000
 1827     -4.96700000     -4.71300000
 1828     -4.05300000     -4.01500000
 1829     -4.34900000     -5.30500000
 1830     -4.31400000     -4.79100000
 1831     -4.47800000     -4.44500000
 1832     -4.03200000     -3.01300000
 1833     -4.87500000     -4.51100000
 1834     -3.96400000     -4.16400000
 1835     -5.44300000     -4.65900000
 1836     -4.27900000     -4.80500000
 1837     -4.71800000     -4.14800000
 1838     -5.43600000     -3.10500000
 1839     -4.22800000     -3.65000000
 1840     -4.02600000     -4.52300000
 1841     -4.10500000     -5.24900000
 1842     -4.20500000     -3.84100000
 1843     -4.75500000     -3.69500000
 1844     -5.62000000     -5.68700000
 1845     -5.26100000     -5.46300000
 1846     -6.55800000     -5.37700000
 1847     -4.11600000     -2.90400000
 1848     -4.78600000     -4.31600000
 1849     -4.10600000     -4.68000000
 1850     -4.11500000     -4.96500000
 1851     -3.99400000     -3.88400000
 1852     -5.29200000     -4.14600000
 1853     -4.18900000     -1.63600000
 1854     -4.54500000     -4.04500000
 1855     -3.93600000     -4.31500000
 1856     -4.13500000     -4.57900000
 1857     -5.64200000     -5.35100000
 1858     -6.04400000     -4.47700000
 1859     -5.43100000     -3.53600000
 1860     -5.04400000     -4.87300000
 1861     -4.20200000     -4.10300000
 1862     -4.62700000     -6.23900000
 1863     -3.99600000     -4.48700000
 1864     -5.23800000     -4.19800000
 1865     -4.89100000     -5.15900000
 1866     -5.02300000     -4.16400000
 1867     -5.94300000     -5.38000000
 1868     -4.53300000     -4.58500000
 1869     -3.91600000     -4.34700000
 1870     -3.98300000     -4.70600000
 1871     -5.36400000     -5.39200000
 1872     -4.16200000     -2.07800000
 1873     -4.55900000     -5.02100000
 1874     -4.65800000     -3.26900000
 1875     -4.10900000     -0.89400000
 1876     -4.03100000     -4.37400000
 1877     -4.22800000     -5.04600000
 1878     -3.91200000     -5.71100000
 1879     -4.02400000     -3.54100000
 1880     -4.11600000     -4.92300000
 1881     -4.35500000     -4.72400000
 1882     -4.89200000     -4.13200000
 1883     -4.12300000     -5.06700000
 1884     -6.21700000     -6.47200000
 1885     -4.31400000     -3.63800000
 1886     -4.16500000     -4.59400000
 1887     -5.54700000     -4.48400000
 1888     -5.48200000     -4.43500000
 1889     -4.07300000     -2.72100000
 1890     -5.36700000     -4.63500000
 1891     -4.85100000     -5.32600000
 1892     -4.82600000     -4.89900000
 1893     -5.17200000     -4.16900000
 1894     -3.47400000     -4.79900000
 1895     -4.15900000     -4.32400000
 1896     -5.21600000     -4.66800000
 1897     -4.20400000     -5.40800000
 1898     -5.08400000     -4.22500000
 1899     -3.98500000     -4.60500000
 1900     -5.51700000     -4.40500000
 1901     -4.89900000     -5.74500000
 1902     -4.31800000     -3.79000000
 1903     -5.42200000     -4.29700000
 1904     -4.98700000     -4.09700000
 1905     -7.63900000     -5.10900000
 1906     -4.68800000     -3.88300000
 1907     -5.39400000     -3.89300000
 1908     -4.17800000     -4.68800000
 1909     -4.14200000     -4.26500000
 1910     -6.31300000     -6.13300000
 1911     -4.18800000     -4.57100000
 1912     -3.92300000     -3.24800000
 1913     -4.46100000     -4.73800000
 1914     -4.56100000     -5.37500000
 1915     -5.58000000     -6.26800000
 1916     -3.96800000     -4.85700000
 1917     -4.64200000     -3.95200000
 1918     -4.70400000     -5.04800000
 1919     -5.40200000     -3.34600000
 1920     -4.40300000     -4.55200000
 1921     -4.99800000     -3.46300000
 1922     -3.95800000     -3.29000000
 1923     -3.99900000     -4.18100000
 1924     -4.81500000     -5.12600000
 1925     -4.14700000     -3.87900000
 1926     -5.48200000     -4.45700000
 1927     -5.91700000     -3.50800000
 1928     -4.54400000     -3.47300000
 1929     -5.29700000     -6.00800000
 1930     -4.38300000     -3.89100000
 1931     -5.52700000     -4.36200000
 1932     -4.13000000     -3.68100000
 1933     -4.46400000     -4.69600000
 1934     -3.98300000     -4.81200000
 1935     -5.63900000     -5.41400000
 1936     -4.82400000     -9.08800000
 1937     -3.98200000     -4.11900000
 1938     -5.09900000     -5.33700000
 1939     -5.05100000     -5.83700000
 1940     -5.32500000     -3.20300000
 1941     -5.63900000     -4.85200000
 1942     -5.13500000     -4.31500000
 1943     -4.15500000     -4.26700000
 1944     -4.70500000     -5.39100000
 1945     -4.32500000     -4.99700000
 1946     -3.97300000     -4.29800000
 1947     -4.75700000     -4.83400000
 1948     -5.43600000     -3.95800000
 1949     -4.08700000     -3.13500000
 1950     -5.68800000     -4.55200000
 1951     -4.84700000     -4.01900000
 1952     -3.93500000     -4.99200000
 1953     -5.44100000     -4.19000000
 1954     -5.04400000     -4.68400000
 1955     -4.17200000     -5.36500000
 1956     -5.43500000     -5.10900000
 1957     -4.01500000     -3.78000000
 1958     -4.21400000     -3.79500000
 1959     -4.97000000     -5.20700000
 1960     -4.87700000     -6.02000000
 1961     -3.99100000     -4.76200000
 1962     -5.46100000     -3.50300000
 1963     -4.14000000     -3.33500000
 1964     -4.55400000     -3.78900000
 1965     -7.26500000     -5.53100000
 1966     -4.04100000     -4.13800000
 1967     -4.37900000     -3.55900000
 1968     -6.52200000     -4.59800000
 1969     -5.36600000     -4.54200000
 1970     -4.50500000     -3.44600000
 1971     -4.62200000     -4.57800000
 1972     -4.20100000     -4.56100000
 1973     -5.00100000     -6.07700000
 1974     -4.85100000     -3.82900000
 1975     -4.53500000     -4.23700000
 1976     -5.45000000     -4.79900000
 1977     -4.76200000     -4.02800000
 1978     -5.57900000     -5.43000000
 1979     -4.45300000     -3.54800000
 1980     -4.10800000     -4.19800000
 1981     -4.09100000     -3.67500000
 1982     -4.04300000     -4.19900000
 1983     -4.03600000     -4.63700000
 1984     -4.03400000     -4.80500000
 1985     -4.03400000     -4.27100000
 1986     -4.65300000     -4.22800000
 1987     -4.97900000     -4.35000000
 1988     -4.58300000     -4.62500000
 1989     -4.28200000     -4.55800000
 1990     -4.93600000     -4.51000000
 1991     -4.66200000     -4.04100000
 1992     -5.00500000     -6.03800000
 1993     -4.01300000     -4.20300000
 1994     -5.41700000     -5.62100000
 1995     -4.07300000     -4.08400000
 1996     -5.52900000     -4.47300000
 1997     -3.92400000     -2.93400000
 1998     -4.42200000     -4.38600000
 1999     -4.06000000     -4.58700000
 2000     -3.90200000     -3.91000000
 2001     -4.06500000     -3.11300000
 2002     -4.59800000     -4.49200000
 2003     -5.14800000     -4.63000000
 2004     -4.77300000     -4.89900000
 2005     -4.33900000     -4.68300000
 2006     -5.17800000     -4.14400000
 2007     -5.29000000     -5.89600000
 2008     -4.22200000     -4.09400000
 2009     -3.99100000     -3.95900000
 2010     -4.22400000     -4.57100000
 2011     -6.55800000     -4.28800000
 2012     -4.28500000     -6.66900000
 2013     -4.29800000     -4.24500000
 2014     -5.10500000     -4.96200000
 2015     -4.17300000     -4.09400000
 2016     -4.39800000     -4.57700000
 2017     -5.56600000     -4.86800000
 2018     -5.54400000     -4.28900000
 2019     -4.14300000     -6.69500000
 2020     -4.29100000     -4.70400000
 2021     -5.52900000     -4.02300000
 2022     -6.40400000     -6.56100000
 2023     -4.81200000     -4.59200000
 2024     -3.91600000     -3.10000000
 2025     -4.25100000     -4.79700000
 2026     -4.00300000     -5.70200000
 2027     -4.23300000     -3.87200000
 2028     -5.24800000     -4.43800000
 2029     -4.06200000     -4.09700000
 2030     -5.17700000     -4.94400000
 2031     -4.18200000     -4.17900000
 2032     -4.90400000     -4.01500000
 2033     -4.27800000     -4.58100000
 2034     -5.12700000     -4.05900000
 2035     -4.81000000     -4.41600000
 2036     -3.92400000     -5.48800000
 2037     -5.62600000     -4.28600000
 2038     -5.56600000     -5.18300000
 2039     -5.83900000     -3.98200000
 2040     -4.97100000     -4.39300000
 2041     -4.51000000     -3.70600000
 2042     -4.12500000     -4.31200000
 2043     -4.18600000     -4.20700000
      0.7203322       0.8773259       0.9366568
++++++++++++++++++++++++++++++++++++++++
process end at : 
Sat Oct 22 02:21:39 CST 2022
